timestamp,state,action,reward,player1_life,player2_life,player1_position,player2_position
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"215,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"215,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'EAT']",0,10,10,"220,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"225,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'RIGHT', 'UP']",0,10,10,"225,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'LEFT', 'EAT']",0,10,10,"230,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'ATTACK']",0,10,10,"225,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"225,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'LEFT']",0,10,10,"225,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"225,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'DOWN', 'RIGHT']",0,10,10,"225,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'UP']",0,10,10,"230,175","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'UP']",0,10,10,"230,175","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"235,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'ATTACK']",0,10,10,"235,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'RIGHT', 'DOWN']",0,10,10,"235,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"240,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"245,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'EAT']",0,10,10,"245,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'ATTACK', 'UP']",0,10,10,"240,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'ATTACK']",0,10,10,"245,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'EAT', 'LEFT']",0,10,10,"250,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'LEFT', 'DOWN']",0,10,10,"250,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"245,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"245,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'DOWN']",0,10,10,"240,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"235,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"235,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'LEFT', 'RIGHT']",0,10,10,"235,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'ATTACK', 'LEFT']",0,10,10,"235,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'ATTACK']",0,10,10,"230,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'EAT']",0,10,10,"225,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'ATTACK', 'UP']",0,10,10,"225,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"220,150","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'UP', 'LEFT']",0,10,10,"220,150","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'EAT']",0,10,10,"215,145","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"215,140","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'LEFT', 'ATTACK']",0,10,10,"215,145","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"210,150","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'DOWN']",0,10,10,"210,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'DOWN', 'RIGHT']",0,10,10,"210,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"215,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"215,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"215,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'DOWN', 'RIGHT']",0,10,10,"210,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"210,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'LEFT', 'UP']",0,10,10,"210,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"210,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'UP']",0,10,10,"210,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'DOWN']",0,10,10,"205,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'ATTACK', 'LEFT']",0,10,10,"205,155","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'DOWN']",0,10,10,"200,160","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"205,165","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'EAT']",0,10,10,"205,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'UP']",0,10,10,"200,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'RIGHT', 'LEFT']",0,10,10,"200,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'DOWN', 'UP']",0,10,10,"200,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'DOWN', 'UP']",0,10,10,"200,170","600,150"
2025-01-13 22:39:57,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'ATTACK', 'RIGHT']",0,10,10,"200,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"205,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'UP']",0,10,10,"210,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"210,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"210,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'DOWN']",0,10,10,"210,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'DOWN']",0,10,10,"210,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"210,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'ATTACK']",0,10,10,"210,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"215,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'ATTACK', 'EAT']",0,10,10,"210,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'UP']",0,10,10,"205,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"205,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'UP', 'DOWN']",0,10,10,"205,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"205,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'EAT']",0,10,10,"205,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"205,155","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"200,155","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'RIGHT', 'LEFT']",0,10,10,"195,155","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"195,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'EAT', 'LEFT']",0,10,10,"195,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"195,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['EAT'],0,10,10,"195,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"195,160","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'ATTACK']",0,10,10,"195,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'RIGHT', 'ATTACK']",0,10,10,"195,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'EAT', 'LEFT']",0,10,10,"200,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"200,165","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'EAT']",0,10,10,"200,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'EAT']",0,10,10,"200,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"200,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'ATTACK', 'DOWN']",0,10,10,"205,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"210,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'EAT', 'ATTACK']",0,10,10,"215,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'LEFT', 'EAT']",0,10,10,"220,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'ATTACK', 'LEFT']",0,10,10,"220,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'LEFT']",0,10,10,"215,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"215,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'ATTACK']",0,10,10,"210,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['LEFT'],0,10,10,"210,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'EAT', 'UP']",0,10,10,"205,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['RIGHT'],0,10,10,"205,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'EAT', 'ATTACK']",0,10,10,"210,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'RIGHT', 'LEFT']",0,10,10,"205,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"205,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['EAT', 'DOWN']",0,10,10,"205,170","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['LEFT', 'EAT', 'DOWN']",0,10,10,"205,175","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'ATTACK', 'RIGHT']",0,10,10,"200,180","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'RIGHT']",0,10,10,"205,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'RIGHT']",0,10,10,"210,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"215,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['ATTACK', 'RIGHT']",0,10,10,"215,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'RIGHT', 'EAT']",0,10,10,"220,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'RIGHT']",0,10,10,"225,190","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'ATTACK', 'DOWN']",0,10,10,"230,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'RIGHT', 'DOWN']",0,10,10,"230,185","600,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['UP'],0,10,10,"235,185","595,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'DOWN', 'UP']",0,10,10,"235,180","590,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['UP', 'ATTACK', 'RIGHT']",0,10,10,"240,180","585,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"245,175","580,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'EAT']",0,10,10,"245,175","575,150"
2025-01-13 22:39:58,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'LEFT', 'EAT']",0,10,10,"245,180","570,150"
2025-01-13 22:39:59,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['DOWN'],0,10,10,"240,185","565,150"
2025-01-13 22:39:59,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",['ATTACK'],0,10,10,"240,190","560,150"
2025-01-13 22:39:59,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['RIGHT', 'LEFT', 'UP']",0,10,10,"240,190","555,150"
2025-01-13 22:39:59,"[[0, 0, 0, 0], [0, 1, 1, 0], [0, 1, 1, 0], [0, 0, 0, 0]]","['DOWN', 'EAT', 'RIGHT']",0,10,10,"240,185","550,150"
